notification_number,vendor_id,supplier_name,material,material_description,created_date,completion_date,created_month,qty,material_value,disposition,cause_responsibility,notification_type,project,notification_status,dashboard_status,internal_supplier_candidate,in_ncr_vendor_file,in_ncr_all_file,in_task_report,ncr_vendor_source_row_count,ncr_all_source_row_count,task_source_row_count
200023276,1000200000,CRRC Changchun Railway Vehicle,M000001607132,RL Non-Cab Pre-assembly Carbody,2024-11-19,2025-02-11,2024-11,1.0,531132.63,Welding Repair,Preassembly,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,10.0
200023277,2000033464,TOA Engineering Corporation,649287,CONNECTOR,2024-11-19,2024-11-20,2024-11,78.0,1198.08,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,3.0
200023279,2000033486,Mitsubishi Electric Power Prod,M000000796997,VS\MS-A1847,2024-11-19,2025-04-29,2024-11,1.0,1900.0,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023280,2000033418,"Hitachi Rail STS USA, INC.",M000001908632,TWC Communication / Control Unit,2024-11-19,2025-03-07,2024-11,1.0,5437.61,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023281,2000034186,WABTEC Passenger Transit Corpo,M000000839844,CONNECTOR,2024-11-19,2025-04-16,2024-11,9.0,332.01,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023283,2000034186,WABTEC Passenger Transit Corpo,633292,FILTER,2024-11-19,2025-02-27,2024-11,1.0,74.39,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,11.0
200023284,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-19,2024-12-24,2024-11,1.0,0.01,Welding Repair,Supplier CRC (China),F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023285,2000034091,Vapor Stone Rail Systems,653940,DOOR CONTROL UNIT,2024-11-19,2024-11-20,2024-11,1.0,1061.1,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023286,2000033464,TOA Engineering Corporation,M000001505290,Broadcast control Box,2024-11-19,2025-05-15,2024-11,1.0,1104.62,Field Service RTV,Customer,F6,MBTA Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,9.0
200023287,2000034764,Bossard LLC,309233,45 degree elbow,2024-11-19,2024-12-14,2024-11,1.0,87.29,CRRC MA Scrap,Production,F4,MBTA RL Non Cab Car,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,8.0
200023288,2000033422,"BBA Project, Inc.",M000001321002,HAN Q5 09 12 005 3101,2024-11-19,2025-01-16,2024-11,7.0,63.98,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,3.0
200023289,2000059045,USA SANLASER COMPANY,619120,Connector Socket,2024-11-19,2024-11-25,2024-11,5557.0,4723.45,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,3.0
200023291,2000036760,"WhiteStone Partners, IncDBA Go",M000002885947,window tint film,2024-11-20,2024-11-21,2024-11,1.0,472.45,NCR-Spl Rwrk On Site,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200023293,2000034091,Vapor Stone Rail Systems,653938,DOOR OPERATOR ASSEMBLY (LH),2024-11-20,2024-11-25,2024-11,1.0,3195.11,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023295,2000072566,"STE URS, INC",M000001955468,OCP Controller,2024-11-20,2025-06-26,2024-11,1.0,255.69,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023296,2000034091,Vapor Stone Rail Systems,653873,HVAC UNIT,2024-11-20,2024-11-25,2024-11,2.0,63330.1,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200023297,2000034091,Vapor Stone Rail Systems,653873,HVAC UNIT,2024-11-20,2024-11-25,2024-11,2.0,63330.1,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200023303,1000200000,CRRC Changchun Railway Vehicle,M000002145324,2P TRANSVERSE SEAT,2024-11-20,2024-12-30,2024-11,1.0,8.13,Welding Rework,Supplier,F4,LA Metro,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,7.0
200023304,1000200000,CRRC Changchun Railway Vehicle,M000002145302,2P TRANSVERSE SEAT(WITH COVER),2024-11-20,2024-12-30,2024-11,1.0,44.55,Welding Rework,Supplier,F4,LA Metro,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,7.0
200023305,1000200000,CRRC Changchun Railway Vehicle,M000002145302,2P TRANSVERSE SEAT(WITH COVER),2024-11-20,2024-12-30,2024-11,1.0,44.55,Welding Rework,Supplier,F4,LA Metro,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,7.0
200023306,2000034186,WABTEC Passenger Transit Corpo,M000004938926,BCCM #1 PB,2024-11-20,2025-03-24,2024-11,1.0,0.01,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200023307,2000034186,WABTEC Passenger Transit Corpo,M000004938922,Variable load valve,2024-11-20,2025-03-20,2024-11,1.0,0.01,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200023308,1000200000,CRRC Changchun Railway Vehicle,M000002145423,LA A Car Pre-Assembly Carbody,2024-11-21,2024-12-30,2024-11,1.0,1418238.44,Welding Rework,Supplier CRC (China),F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,10.0
200023310,2000033474,"IFE North America, LLC",M000001916115,SIDE DOOR PANEL LH,2024-11-21,2025-10-06,2024-11,5.0,12170.95,NCR-Concession Req.,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200023311,2000033474,"IFE North America, LLC",M000001916109,SIDE DOOR PANEL RH,2024-11-21,2025-10-06,2024-11,4.0,9537.08,NCR-Concession Req.,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200023312,1000200000,CRRC Changchun Railway Vehicle,M000001601396,NON CAB CAR LAYOUT,2024-11-21,2024-12-06,2024-11,1.0,1090603.88,Welding Repair,Preassembly,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023313,2000034186,WABTEC Passenger Transit Corpo,M000002101447,AUTOMATIC COUPLER ASSEMBLY,2024-11-21,2024-12-04,2024-11,1.0,43388.44,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023314,2000034186,WABTEC Passenger Transit Corpo,M000002101447,AUTOMATIC COUPLER ASSEMBLY,2024-11-21,2024-12-04,2024-11,1.0,43388.44,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023315,2000036159,"CRRC Times Electric USA, LLC",M000001948492,Resistor box,2024-11-21,2025-03-19,2024-11,1.0,10638.54,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200023316,2000033506,"Kustom Seating Unlimited, Inc.",M000001806967,FIXED SEAT ONSERT ASSEMBLY,2024-11-21,2025-02-27,2024-11,2.0,320.5,NCR-Rework,Causal Supplier,F4,MBTA OL Non Cab Car,NOCO NOTE OSTS DLFL,Closed,False,False,True,True,,1.0,4.0
200023318,2000034091,Vapor Stone Rail Systems,653939,DOOR OPERATOR ASSEMBLY (RH),2024-11-21,2025-01-24,2024-11,1.0,3095.06,NCR-Rework,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,8.0
200023319,2000034186,WABTEC Passenger Transit Corpo,M000002107524,SEMI-PERMANENT DRAFT GEAR,2024-11-21,2025-03-31,2024-11,1.0,0.0,NCR-RTV,Causal Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,4.0
200023321,2000034764,Bossard LLC,M000002825545,Adapter,2024-11-21,2024-12-14,2024-11,1.0,116.28,CRRC MA Scrap,Production,F4,MBTA Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023322,2000000692,Shijiazhuang King Transportati,M000002001423,HVAC UNIT,2024-11-21,2024-12-06,2024-11,1.0,15853.44,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023323,2000000692,Shijiazhuang King Transportati,M000001902953,CAB HEATER,2024-11-21,2024-12-17,2024-11,1.0,1515.36,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023325,2000034091,Vapor Stone Rail Systems,653873,HVAC UNIT,2024-11-21,2025-03-21,2024-11,1.0,31665.05,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTI ATCO,Closed,False,True,False,True,1.0,,5.0
200023327,2000073976,"KSU, N.A., LLC",M000001806962,LEAN SURFACE ASSEMBLY,2024-11-21,2025-04-21,2024-11,2.0,1063.92,NCR-Rework,Causal Supplier,F4,MBTA OL Cab Car,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,3.0
200023330,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-21,2024-12-31,2024-11,12.0,0.12,Welding Repair,Preassembly,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023331,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-21,2025-01-02,2024-11,12.0,0.12,Welding Repair,Preassembly,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023332,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-21,2024-12-31,2024-11,12.0,0.12,Welding Repair,Preassembly,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023333,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-21,2025-01-02,2024-11,12.0,0.12,Welding Repair,Preassembly,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023335,2000033507,TDG Transit Design Group INTL,M000001563444,Multifunction indicator,2024-11-21,2025-05-05,2024-11,1.0,872.85,Field Service RTV,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023336,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-11-21,2024-12-05,2024-11,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023337,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-22,2025-01-30,2024-11,6.0,0.06,Welding Repair,Preassembly,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023338,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-22,2025-01-30,2024-11,6.0,0.06,Welding Repair,Preassembly,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023339,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-22,2025-01-31,2024-11,6.0,0.06,Welding Repair,Preassembly,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023340,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-22,2025-01-31,2024-11,6.0,0.06,Welding Repair,Preassembly,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023342,2000033507,TDG Transit Design Group INTL,619090,BATTERY STORAGE UNIT,2024-11-22,2024-12-19,2024-11,1.0,2943.57,NCR-RTV,Testing,F4,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023344,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2024-11-22,2024-12-03,2024-11,1.0,20854.09,NCR-Spl Rwrk On Site,Causal Supplier,F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200023345,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2024-11-22,2024-12-03,2024-11,1.0,20854.09,NCR-Spl Rwrk On Site,Causal Supplier,F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023346,2000033486,Mitsubishi Electric Power Prod,643959,APS,2024-11-22,2024-11-27,2024-11,1.0,52684.55,NCR-Spl Rwrk On Site,Causal Supplier,F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023347,2000034186,WABTEC Passenger Transit Corpo,651412,AIR SUPPLY UNIT,2024-11-22,2024-11-27,2024-11,1.0,26774.9,NCR-Spl Rwrk On Site,Causal Supplier,F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023349,2000033464,TOA Engineering Corporation,619325,MAIN CONTROL UNIT（MCU）,2024-11-22,2025-10-09,2024-11,1.0,3895.26,CRRC MA Scrap,Logistics,F4,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200023351,2000034129,"VPS Control Systems, Inc.",656691,REMOTE OPRATION CABLE OF HORN,2024-11-23,2024-12-26,2024-11,1.0,120.39,CRRC MA Scrap,Preassembly,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,11.0
200023353,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-23,2025-02-12,2024-11,1.0,0.01,Welding Repair,Preassembly,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023354,2000033510,TransTech of South Carolina In,M000000811243,CONNECTOR for SOLENOID VALVE,2024-11-23,2025-03-24,2024-11,1.0,66.01,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,10.0
200023355,2000040241,POWERTECH CONTROLS CO INC,M000001827601,breaker,2024-11-23,2024-12-09,2024-11,2.0,453.98,NCR-RTV Scrap On Sit,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200023358,2000034129,"VPS Control Systems, Inc.",M000002143720,FLEXBALL CABLE,2024-11-25,2025-01-23,2024-11,1.0,369.55,NCR-RTV,Causal Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023359,2000033464,TOA Engineering Corporation,619327,CONTROLLER OF LCD MONITOR,2024-11-25,2024-12-27,2024-11,2.0,6800.0,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,3.0
200023360,1000200000,CRRC Changchun Railway Vehicle,M000003009825,shaft temperature sensor,2024-11-25,2024-12-12,2024-11,1.0,0.23,CRRC MA Scrap,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,7.0
200023361,2000033506,"Kustom Seating Unlimited, Inc.",M000001806968,LEAN SURFACE ASSEMBLY,2024-11-25,2025-01-13,2024-11,2.0,893.34,CRRC MA Scrap,Logistics,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023364,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-11-25,2024-12-18,2024-11,1.0,636993.75,Welding Repair,Supplier CRC (China),F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023367,2000004123,Changchun Lu Tong,M000004074507,SIDE WALL LINER ASSEMBLY,2024-11-25,2024-12-20,2024-11,1.0,5.23,FS Spl Rwrk On Site,Production,F6,LA Metro,NOCO NOTI ATCO,Closed,True,True,False,True,1.0,,4.0
200023368,2000004123,Changchun Lu Tong,M000004074507,SIDE WALL LINER ASSEMBLY,2024-11-25,2024-12-20,2024-11,1.0,5.23,FS Spl Rwrk On Site,Production,F6,LA Metro,NOCO NOTI ATCO,Closed,True,True,False,True,1.0,,4.0
200023369,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-11-26,2025-02-04,2024-11,1.0,636993.75,Welding Repair,Supplier CRC (China),F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200023374,2000034764,Bossard LLC,M000004446666,Washer,2024-11-26,2024-12-11,2024-11,3.0,0.0,CRRC MA Scrap,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,4.0
200023375,2000034764,Bossard LLC,M000004444133,Hexagon nut,2024-11-26,2024-12-09,2024-11,3.0,0.03,CRRC MA Scrap,Production,F4,LA Metro,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200023379,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-11-26,2025-03-18,2024-11,2.0,1273987.5,Welding Repair,Supplier CRC (China),F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023380,1000200000,CRRC Changchun Railway Vehicle,300316,HEXAGON NUT,2024-11-26,2024-12-12,2024-11,4.0,2.04,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,4.0
200023381,1000200000,CRRC Changchun Railway Vehicle,M000001308162,Washer NL10SPSS,2024-11-26,2024-12-12,2024-11,4.0,8.84,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,4.0
200023382,1000200000,CRRC Changchun Railway Vehicle,383817,HEXAGON HEAD BOLT,2024-11-26,2024-12-12,2024-11,4.0,14.92,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,4.0
200023383,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-11-26,2025-02-04,2024-11,4.0,2547975.0,Welding Repair,Supplier CRC (China),F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,11.0
200023384,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-11-26,2025-02-14,2024-11,4.0,2547975.0,Welding Repair,Supplier CRC (China),F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,26.0
200023387,1000200000,CRRC Changchun Railway Vehicle,Z500001630,MOD-End Wall Shimming Method,2024-11-26,2024-12-18,2024-11,2.0,0.02,Welding Rework,Preassembly,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,10.0
200023391,1000200000,CRRC Changchun Railway Vehicle,661859,CABCAR LAYOUT,2024-11-27,2025-01-06,2024-11,1.0,358531.0,Welding Rework,Preassembly,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023392,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2024-11-27,2025-01-30,2024-11,1.0,0.01,Welding Rework,Supplier CRC (China),F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023393,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-11-27,2025-01-22,2024-11,4.0,2547975.0,Welding Repair,Supplier CRC (China),F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200023395,1000200000,CRRC Changchun Railway Vehicle,M000001580463,RL Cab Car Pre-Assembly Carbody,2024-11-27,2025-02-13,2024-11,4.0,2547975.0,Welding Repair,Supplier CRC (China),F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,12.0
200023396,2000077594,UKM Transit Products,651422,Threshold,2024-11-27,2025-06-25,2024-11,5.0,13816.0,NCR-Spl Rwrk On Site,Production,F4,MBTA OL Non Cab Car,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,18.0
200023398,2000034135,Amphenol,M000002257925,motor connector plug,2024-11-27,2024-12-20,2024-11,1.0,117.48,NCR-RTV,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023399,2000039561,FOGTEC Brandschutz GmbH & Co.,M000002113547,CPU 3007+,2024-11-27,2025-03-06,2024-11,1.0,3886.22,Field Service RTV,Supplier,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,10.0
200023400,2000039561,FOGTEC Brandschutz GmbH & Co.,M000002113547,CPU 3007+,2024-11-27,2025-04-07,2024-11,1.0,3886.22,Field Service RTV,Supplier,F6,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,11.0
200023402,2000033418,"Hitachi Rail STS USA, INC.",M000001935500,ATO ANTENNA,2024-11-27,2025-01-16,2024-11,1.0,1158.13,NCR-RTV,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200023405,2000033486,Mitsubishi Electric Power Prod,643959,APS,2024-12-01,2025-03-04,2024-12,1.0,52684.55,FS Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,4.0
200023406,2000033486,Mitsubishi Electric Power Prod,643960,VVVF,2024-12-02,2024-12-27,2024-12,1.0,82259.43,NCR-Spl Rwrk On Site,Supplier,F4,MBTA RL Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023407,2000033486,Mitsubishi Electric Power Prod,643959,APS,2024-12-02,2024-12-03,2024-12,1.0,52684.55,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023409,2000034091,Vapor Stone Rail Systems,653940,DOOR CONTROL UNIT,2024-12-02,2024-12-20,2024-12,2.0,2122.2,NCR-RTV,Supplier,F4,MBTA Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023411,2000033507,TDG Transit Design Group INTL,M000002035752,HEADLIGHT,2024-12-02,2025-04-07,2024-12,1.0,499.8,Field Service RTV,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200023412,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023413,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2024-12-02,2025-01-06,2024-12,1.0,408.01,Field Service RTV,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,9.0
200023414,2000034186,WABTEC Passenger Transit Corpo,644491,LEVELING VALVE（R）,2024-12-02,2025-10-16,2024-12,1.0,411.71,Field Service RTV,Supplier,F6,MBTA Orange Line,NOCO NOTE OSTS DLFL,Closed,False,False,True,True,,1.0,9.0
200023415,2000033486,Mitsubishi Electric Power Prod,M000000796997,VS\MS-A1847,2024-12-02,2025-04-29,2024-12,1.0,1900.0,NCR-RTV,Testing,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200023416,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023417,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023418,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023419,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2024-12-02,2025-03-06,2024-12,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,7.0
200023421,2000034186,WABTEC Passenger Transit Corpo,651409,COMPRESSOR,2024-12-02,2024-12-02,2024-12,1.0,84.45,NCR-Spl Rwrk On Site,,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200023422,2000033507,TDG Transit Design Group INTL,619125,MARKER INDICATOR LIGHT,2024-12-02,2025-05-05,2024-12,1.0,177.07,Field Service RTV,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200023423,2000034186,WABTEC Passenger Transit Corpo,M000002260346,Current Collector,2024-12-02,2024-12-05,2024-12,1.0,1437.07,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023424,2000034091,Vapor Stone Rail Systems,653951,AUDIBLE CHIME,2024-12-02,2025-01-09,2024-12,1.0,49.45,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200023425,2000034186,WABTEC Passenger Transit Corpo,651412,AIR SUPPLY UNIT,2024-12-02,2025-04-21,2024-12,1.0,26774.9,FS RTV in place,Supplier,F6,MBTA Orange Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,6.0
